Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;H?henkanal;H?henkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Me?l?nge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer;Ableitung2;Ableitung
0;0;0;0;0;0;1096.66;0;0;0;0;0;1.03202;-1096.66;0;-208.437;-208.437;0;1096.66;66.7225;0;1096.66;1096.66;66.7225;0;0;0;
0;0;0;0;0;0;1096.66;0;0;0;0;0;1.03202;-1096.66;0;-208.402;-208.402;0;1096.66;72.9825;0;1096.66;1096.66;72.9825;0;0;208.36700531742;0.035000000000025
0;0;0;0;0;0;1096.66;0;0;0;0;0;1.03202;-1096.66;0;0.00000531742;0.00000531742;0;1096.66;74.6025;0;1096.66;1096.66;74.6025;0;0;-208.40200531742;208.40200531742
0;0;0;0;0;0;1096.66;0;0;0;0;0;1.03202;-1096.66;0;0.00000531742;0.00000531742;0;1096.66;74.6825;0;1096.66;1096.66;74.6825;0;0;23.36339468258;0
0;0;0;0;0;0;1107.49;0;0;0;0;0;-9.80074;-1107.49;0;23.3634;23.3634;0;1107.49;81.7225;0;1107.49;1107.49;81.7225;0;0;-21.66939468258;23.36339468258
0;0;0;0;0;0;1107.5;0;0;0;0;0;-9.81026;-1107.5;0;25.0574;25.0574;0;1107.5;81.7825;0;1107.5;1107.5;81.7825;0;0;-0.811700000000005;1.694
0;0;0;0;0;0;0.0000469089;0;0;0;0;0;-9.81482;-1107.5;0;25.9397;25.9397;0;0.0000469089;81.8425;0;1107.5;0.0000469089;81.8425;0;0;-0.705799999999996;0.882299999999997
0;0;0;0;0;0;0.000908978;0;-9.81483;9.81483;0;0;-9.81569;-1107.51;0;26.1162;26.1162;0;0.000908978;-0.00000305176;0;1107.51;0.000908978;81.8625;0;0;-0.106000000000002;0.176500000000001
0;0;0;0;0.00147794;0.00147794;0.00147794;0;-9.81483;9.81483;0;0;-9.81626;-1107.51;0.0199969;26.1867;26.1867;0.00147794;0.00147794;0.0199969;0;1107.51;0.00147794;81.8825;0;0;0.211900000000004;0.0704999999999991
0.0000326829;0.0000326829;0;0.0326829;0.00271932;0.00271932;0.00271932;0;-9.81483;9.81483;0;0.0326829;-9.8175;-1107.51;0.0999969;26.4691;26.4691;0.00271932;0.00271932;0.0999969;0;1107.51;0.00271932;81.9625;0;0;-0.211800000000004;0.282400000000003
0.0000363387;0.0000363387;0;0.0363387;0.00285725;0.00285725;0.00285725;0;-9.81483;9.81483;0;0.0363387;-9.81764;-1107.51;0.119997;26.5397;26.5397;0.00285725;0.00285725;0.119997;0;1107.51;0.00285725;81.9825;1;1;-0.0352999999999994;0.0705999999999989
0.000039086;0.000039086;0;0.039086;0.0029607;0.0029607;0.0029607;0;-9.81483;9.81483;0;0.039086;-9.81774;-1107.51;0.139997;26.575;26.575;0.0029607;0.0029607;0.139997;0;1107.51;0.0029607;82.0025;1;1;-0.141199999999998;0.0352999999999994
0.0000450306;0.0000450306;0;0.0450306;0.00318484;0.00318484;0.00318484;0;-9.81483;9.81483;0;0.0450306;-9.81796;-1107.51;0.219997;26.4691;26.4691;0.00318484;0.00318484;0.219997;0;1107.51;0.00318484;82.0825;1;1;0.176499999999997;-0.105899999999998
0.0000477724;0.0000477724;0;0.0477724;0.00328829;0.00328829;0.00328829;0;-9.81483;9.81483;0;0.0477724;-9.81807;-1107.51;0.319997;26.5397;26.5397;0.00328829;0.00328829;0.319997;0;1107.51;0.00328829;82.1825;1;1;-0.105899999999998;0.0705999999999989
0.000048687;0.000048687;0;0.048687;0.00332277;0.00332277;0.00332277;0;-9.81483;9.81483;0;0.048687;-9.8181;-1107.51;0.439997;26.5044;26.5044;0.00332277;0.00332277;0.439997;0;1107.51;0.00332277;82.3025;1;1;0.0705999999999989;-0.0352999999999994
0.0000491443;0.0000491443;0;0.0491443;0.00334001;0.00334001;0.00334001;0;-9.81483;9.81483;0;0.0491443;-9.81812;-1107.51;0.539997;26.5397;26.5397;0.00334001;0.00334001;0.539997;0;1107.51;0.00334001;82.4025;1;1;0;0.0352999999999994
0.0000486864;0.0000491443;-0.000000457884;0.0491443;0.00332277;0.00332277;0.00332277;-0.000457884;-9.81483;9.81483;0;0.0486864;-9.8181;-1107.51;0.659997;26.575;26.575;0.00332277;0.00332277;0.659997;0;1107.51;0.00332277;82.5225;1;1;-0.105899999999998;0.0352999999999994
0.0000486864;0.0000491443;-0.000000457884;0.0491443;0.00332277;0.00332277;0.00332277;-0.000457884;-9.81483;9.81483;0;0.0486864;-9.8181;-1107.51;0.779997;26.5044;26.5044;0.00332277;0.00332277;0.779997;0;1107.51;0.00332277;82.6425;1;1;0.388199999999998;-0.0705999999999989
0.0000689136;0.0000693715;-0.000000457884;0.0693715;0.00408139;0.00408139;0.00408139;-0.000457884;-9.81483;9.81483;0;0.0689136;-9.81886;-1107.51;0.879997;26.822;26.822;0.00408139;0.00408139;0.879997;0;1107.51;0.00408139;82.7425;1;1;4.1292;0.317599999999999
0.000959806;0.000960264;-0.000000457884;0.960264;0.0347538;0.0347538;0.0347538;-0.000457884;-9.81483;9.81483;0;0.959806;-9.84953;-1107.54;0.999997;31.2688;31.2688;0.0347538;0.0347538;0.999997;0;1107.54;0.0347538;82.8625;1;1;-1.3411;4.4468
0.00160379;0.00160425;-0.000000457884;1.60425;0.0543745;0.0543745;0.0543745;-0.000457884;-9.81483;9.81483;0;1.60379;-9.86915;-1107.56;1.06;34.3745;34.3745;0.0543745;0.0543745;1.06;0;1107.56;0.0543745;82.9225;1;1;-1.09399999999999;3.1057
0.00206861;0.00206907;-0.000000457884;2.06907;0.0675124;0.0675124;0.0675124;-0.000457884;-9.81483;9.81483;0;2.06861;-9.88229;-1107.57;1.1;36.3862;36.3862;0.0675124;0.0675124;1.1;0;1107.57;0.0675124;82.9625;1;1;4.23499999999999;2.0117
0.00363946;0.00363992;-0.000000457884;3.63992;0.107271;0.107271;0.107271;-0.000457884;-9.81483;9.81483;0;3.63946;-9.92205;-1107.61;1.22;42.6329;42.6329;0.107271;0.107271;1.22;0;1107.61;0.107271;83.0825;1;1;-1.1294;6.2467
0.00514169;0.00514214;-0.000000457884;5.14214;0.140512;0.140512;0.140512;-0.000457884;-9.81483;9.81483;0;5.14169;-9.95529;-1107.65;1.32;47.7502;47.7502;0.140512;0.140512;1.32;0;1107.65;0.140512;83.1825;1;1;-2.6468;5.1173
0.00612055;0.00612101;-0.000000457884;6.12101;0.160495;0.160495;0.160495;-0.000457884;-9.81483;9.81483;0;6.12055;-9.97527;-1107.67;1.38;50.2207;50.2207;0.160495;0.160495;1.38;0;1107.67;0.160495;83.2425;1;1;-0.176600000000001;2.4705
0.00714968;0.00715013;-0.000000457884;7.15013;0.18053;0.18053;0.18053;-0.000457884;-9.81483;9.81483;0;7.14968;-9.99531;-1107.69;1.44;52.5146;52.5146;0.18053;0.18053;1.44;0;1107.69;0.18053;83.3025;1;1;0.776599999999995;2.2939
0.00895196;0.00895242;-0.000000457884;8.95242;0.213874;0.213874;0.213874;-0.000457884;-9.81483;9.81483;0;8.95196;-10.0287;-1107.72;1.54;55.5851;55.5851;0.213874;0.213874;1.54;0;1107.72;0.213874;83.4025;1;1;-9.99999999891088E-05;3.0705
0.0112348;0.0112353;-0.000000457884;11.2353;0.25384;0.25384;0.25384;-0.000457884;-9.81483;9.81483;0;11.2348;-10.0686;-1107.76;1.66;58.6555;58.6555;0.25384;0.25384;1.66;0;1107.76;0.25384;83.5225;1;1;-2.64690000000001;3.07040000000001
0.0116276;0.011628;-0.000000457884;11.628;0.260512;0.260512;0.260512;-0.000457884;-9.81483;9.81483;0;11.6276;-10.0753;-1107.77;1.68;59.079;59.079;0.260512;0.260512;1.68;0;1107.77;0.260512;83.5425;1;1;1.7293;0.423499999999997
0.0136345;0.013635;-0.000000457884;13.635;0.293875;0.293875;0.293875;-0.000457884;-9.81483;9.81483;0;13.6345;-10.1087;-1107.8;1.78;61.2318;61.2318;0.293875;0.293875;1.78;0;1107.8;0.293875;83.6425;1;1;-0.494099999999996;2.1528
0.0157028;0.0157033;-0.000000457884;15.7033;0.327202;0.327202;0.327202;-0.000457884;-9.81483;9.81483;0;15.7028;-10.142;-1107.83;1.88;62.8905;62.8905;0.327202;0.327202;1.88;0;1107.83;0.327202;83.7425;1;1;-0.105800000000009;1.6587
0.0182451;0.0182456;-0.000000457884;18.2456;0.367133;0.367133;0.367133;-0.000457884;-9.81483;9.81483;0;18.2451;-10.1819;-1107.87;2;64.4434;64.4434;0.367133;0.367133;2;0;1107.87;0.367133;83.8625;1;1;-0.494199999999992;1.55289999999999
0.0204128;0.0204132;-0.000000457884;20.4132;0.400495;0.400495;0.400495;-0.000457884;-9.81483;9.81483;0;20.4128;-10.2153;-1107.91;2.1;65.5021;65.5021;0.400495;0.400495;2.1;0;1107.91;0.400495;83.9625;1;1;0.141300000000001;1.0587
0.0230591;0.0230596;-0.000000457884;23.0596;0.44053;0.44053;0.44053;-0.000457884;-9.81483;9.81483;0;23.0591;-10.2553;-1107.95;2.22;66.7021;66.7021;0.44053;0.44053;2.22;0;1107.95;0.44053;84.0825;1;1;-0.529499999999999;1.2
0.024846;0.0248465;-0.000000457884;24.8465;0.467185;0.467185;0.467185;-0.000457884;-9.81483;9.81483;0;24.846;-10.282;-1107.97;2.3;67.3726;67.3726;0.467185;0.467185;2.3;0;1107.97;0.467185;84.1625;1;1;-0.494000000000014;0.670500000000004
0.0252961;0.0252966;-0.000000457884;25.2966;0.473857;0.473857;0.473857;-0.000457884;-9.81483;9.81483;0;25.2961;-10.2886;-1107.98;2.32;67.5491;67.5491;0.473857;0.473857;2.32;0;1107.98;0.473857;84.1825;1;1;0.599900000000019;0.17649999999999
0.0280148;0.0280153;-0.000000457884;28.0153;0.513874;0.513874;0.513874;-0.000457884;-9.81483;9.81483;0;28.0148;-10.3287;-1108.02;2.44;68.3255;68.3255;0.513874;0.513874;2.44;0;1108.02;0.513874;84.3025;1;1;-0.0706000000000131;0.77640000000001
0.0303037;0.0303041;-0.000000457884;30.3041;0.547202;0.547202;0.547202;-0.000457884;-9.81483;9.81483;0;30.3037;-10.362;-1108.05;2.54;69.0313;69.0313;0.547202;0.547202;2.54;0;1108.05;0.547202;84.4025;1;1;-0.388099999999994;0.705799999999996
0.0316875;0.031688;-0.000000457884;31.688;0.567202;0.567202;0.567202;-0.000457884;-9.81483;9.81483;0;31.6875;-10.382;-1108.07;2.6;69.349;69.349;0.567202;0.567202;2.6;0;1108.07;0.567202;84.4625;1;1;-0.0354000000000099;0.317700000000002
0.0330737;0.0330742;-0.000000457884;33.0742;0.58715;0.58715;0.58715;-0.000457884;-9.81483;9.81483;0;33.0737;-10.4019;-1108.09;2.66;69.6313;69.6313;0.58715;0.58715;2.66;0;1108.09;0.58715;84.5225;1;1;0.353000000000009;0.282299999999992
0.0358717;0.0358721;-0.000000457884;35.8721;0.62715;0.62715;0.62715;-0.000457884;-9.81483;9.81483;0;35.8717;-10.4419;-1108.13;2.78;70.2666;70.2666;0.62715;0.62715;2.78;0;1108.13;0.62715;84.6425;1;1;-0.141199999999998;0.635300000000001
0.0382254;0.0382258;-0.000000457884;38.2258;0.66053;0.66053;0.66053;-0.000457884;-9.81483;9.81483;0;38.2254;-10.4753;-1108.17;2.88;70.7607;70.7607;0.66053;0.66053;2.88;0;1108.17;0.66053;84.7425;1;1;-0.388300000000001;0.494100000000003
0.0386991;0.0386995;-0.000000457884;38.6995;0.667219;0.667219;0.667219;-0.000457884;-9.81483;9.81483;0;38.6991;-10.482;-1108.17;2.9;70.8665;70.8665;0.667219;0.667219;2.9;0;1108.17;0.667219;84.7625;1;1;0.352999999999994;0.105800000000002
0.0410673;0.0410678;-0.000000457884;41.0678;0.70053;0.70053;0.70053;-0.000457884;-9.81483;9.81483;0;41.0673;-10.5153;-1108.21;3;71.3253;71.3253;0.70053;0.70053;3;0;1108.21;0.70053;84.8625;1;1;-0.0704999999999956;0.458799999999997
0.0434509;0.0434513;-0.000000457884;43.4513;0.733857;0.733857;0.733857;-0.000457884;-9.81483;9.81483;0;43.4509;-10.5486;-1108.24;3.1;71.7136;71.7136;0.733857;0.733857;3.1;0;1108.24;0.733857;84.9625;1;1;0.246899999999997;0.388300000000001
0.0463346;0.0463351;-0.000000457884;46.3351;0.773892;0.773892;0.773892;-0.000457884;-9.81483;9.81483;0;46.3346;-10.5887;-1108.28;3.22;72.3488;72.3488;0.773892;0.773892;3.22;0;1108.28;0.773892;85.0825;1;1;-0.282299999999992;0.635199999999998
0.0487467;0.0487472;-0.000000457884;48.7472;0.80715;0.80715;0.80715;-0.000457884;-9.81483;9.81483;0;48.7467;-10.6219;-1108.31;3.32;72.7017;72.7017;0.80715;0.80715;3.32;0;1108.31;0.80715;85.1825;1;1;0.17649999999999;0.352900000000005
0.0516666;0.0516671;-0.000000457884;51.6671;0.847168;0.847168;0.847168;-0.000457884;-9.81483;9.81483;0;51.6666;-10.6619;-1108.35;3.44;73.2311;73.2311;0.847168;0.847168;3.44;0;1108.35;0.847168;85.3025;1;1;0.105900000000005;0.529399999999995
0.0541191;0.0541195;-0.000000457884;54.1195;0.880512;0.880512;0.880512;-0.000457884;-9.81483;9.81483;0;54.1191;-10.6953;-1108.39;3.54;73.8664;73.8664;0.880512;0.880512;3.54;0;1108.39;0.880512;85.4025;1;1;-0.105900000000005;0.635300000000001
0.0570856;0.0570861;-0.000000457884;57.0861;0.92053;0.92053;0.92053;-0.000457884;-9.81483;9.81483;0;57.0856;-10.7353;-1108.43;3.66;74.3958;74.3958;0.92053;0.92053;3.66;0;1108.43;0.92053;85.5225;1;1;0.105800000000016;0.529399999999995
0.0600728;0.0600733;-0.000000457884;60.0733;0.960512;0.960512;0.960512;-0.000457884;-9.81483;9.81483;0;60.0728;-10.7753;-1108.47;3.78;75.031;75.031;0.960512;0.960512;3.78;0;1108.47;0.960512;85.6425;1;1;-0.211700000000022;0.635200000000012
0.0620798;0.0620802;-0.000000457884;62.0802;0.987185;0.987185;0.987185;-0.000457884;-9.81483;9.81483;0;62.0798;-10.802;-1108.49;3.86;75.4545;75.4545;0.987185;0.987185;3.86;0;1108.49;0.987185;85.7225;1;1;-0.352899999999991;0.42349999999999
0.0625835;0.0625839;-0.000000457884;62.5839;0.993857;0.993857;0.993857;-0.000457884;-9.81483;9.81483;0;62.5835;-10.8086;-1108.5;3.88;75.5251;75.5251;0.993857;0.993857;3.88;0;1108.5;0.993857;85.7425;1;1;0.494100000000003;0.0705999999999989
0.0656144;0.0656149;-0.000000457884;65.6149;1.03384;1.03384;1.03384;-0.000457884;-9.81483;9.81483;0;65.6144;-10.8486;-1108.54;4;76.0898;76.0898;1.03384;1.03384;4;0;1108.54;1.03384;85.8625;1;1;-0.0705999999999989;0.564700000000002
0.0681599;0.0681603;-0.000000457884;68.1603;1.06718;1.06718;1.06718;-0.000457884;-9.81483;9.81483;0;68.1599;-10.882;-1108.57;4.1;76.5839;76.5839;1.06718;1.06718;4.1;0;1108.57;1.06718;85.9625;1;1;-0.141199999999998;0.494100000000003
0.0702073;0.0702077;-0.000000457884;70.2077;1.09386;1.09386;1.09386;-0.000457884;-9.81483;9.81483;0;70.2073;-10.9086;-1108.6;4.18;76.9368;76.9368;1.09386;1.09386;4.18;0;1108.6;1.09386;86.0425;1;1;-0.105900000000005;0.352900000000005
0.0712343;0.0712347;-0.000000457884;71.2347;1.10718;1.10718;1.10718;-0.000457884;-9.81483;9.81483;0;71.2343;-10.922;-1108.61;4.22;77.1838;77.1838;1.10718;1.10718;4.22;0;1108.61;1.10718;86.0825;1;1;0.247099999999989;0.247
0.0738135;0.073814;-0.000000457884;73.814;1.1405;1.1405;1.1405;-0.000457884;-9.81483;9.81483;0;73.8135;-10.9553;-1108.65;4.32;77.6779;77.6779;1.1405;1.1405;4.32;0;1108.65;1.1405;86.1825;1;1;0.176500000000019;0.494099999999989
0.0769327;0.0769332;-0.000000457884;76.9332;1.18048;1.18048;1.18048;-0.000457884;-9.81483;9.81483;0;76.9327;-10.9953;-1108.69;4.44;78.3485;78.3485;1.18048;1.18048;4.44;0;1108.69;1.18048;86.3025;1;1;-0.423600000000008;0.670600000000007
0.0785062;0.0785067;-0.000000457884;78.5067;1.20053;1.20053;1.20053;-0.000457884;-9.81483;9.81483;0;78.5062;-11.0153;-1108.71;4.5;78.5955;78.5955;1.20053;1.20053;4.5;0;1108.71;1.20053;86.3625;1;1;-0.105800000000002;0.247
0.0795574;0.0795578;-0.000000457884;79.5578;1.21389;1.21389;1.21389;-0.000457884;-9.81483;9.81483;0;79.5574;-11.0287;-1108.72;4.54;78.7367;78.7367;1.21389;1.21389;4.54;0;1108.72;1.21389;86.4025;1;1;0.423500000000004;0.141199999999998
0.0827154;0.0827159;-0.000000457884;82.7159;1.25386;1.25386;1.25386;-0.000457884;-9.81483;9.81483;0;82.7154;-11.0686;-1108.76;4.66;79.3014;79.3014;1.25386;1.25386;4.66;0;1108.76;1.25386;86.5225;1;1;-0.00010000000000332;0.564700000000002
0.0858946;0.0858951;-0.000000457884;85.8951;1.29381;1.29381;1.29381;-0.000457884;-9.81483;9.81483;0;85.8946;-11.1086;-1108.8;4.78;79.866;79.866;1.29381;1.29381;4.78;0;1108.8;1.29381;86.6425;1;1;-0.388099999999994;0.564599999999999
0.086963;0.0869634;-0.000000457884;86.9634;1.30717;1.30717;1.30717;-0.000457884;-9.81483;9.81483;0;86.963;-11.1219;-1108.81;4.82;80.0425;80.0425;1.30717;1.30717;4.82;0;1108.81;1.30717;86.6825;1;1;0.176399999999987;0.176500000000004
0.0885729;0.0885734;-0.000000457884;88.5734;1.32724;1.32724;1.32724;-0.000457884;-9.81483;9.81483;0;88.5729;-11.142;-1108.83;4.88;80.3954;80.3954;1.32724;1.32724;4.88;0;1108.83;1.32724;86.7425;1;1;0.211800000000011;0.352899999999991
0.0917986;0.0917991;-0.000000457884;91.7991;1.36722;1.36722;1.36722;-0.000457884;-9.81483;9.81483;0;91.7986;-11.182;-1108.87;5;80.9601;80.9601;1.36722;1.36722;5;0;1108.87;1.36722;86.8625;1;1;-0.0352999999999923;0.564700000000002
0.0945028;0.0945033;-0.000000457884;94.5033;1.40051;1.40051;1.40051;-0.000457884;-9.81483;9.81483;0;94.5028;-11.2153;-1108.91;5.1;81.4895;81.4895;1.40051;1.40051;5.1;0;1108.91;1.40051;86.9625;1;1;-0.388300000000015;0.52940000000001
0.0955898;0.0955903;-0.000000457884;95.5903;1.41384;1.41384;1.41384;-0.000457884;-9.81483;9.81483;0;95.5898;-11.2286;-1108.92;5.14;81.6306;81.6306;1.41384;1.41384;5.14;0;1108.92;1.41384;87.0025;1;1;0.317700000000002;0.141099999999994
0.0977732;0.0977737;-0.000000457884;97.7737;1.44051;1.44051;1.44051;-0.000457884;-9.81483;9.81483;0;97.7732;-11.2553;-1108.95;5.22;82.0894;82.0894;1.44051;1.44051;5.22;0;1108.95;1.44051;87.0825;1;1;0;0.458799999999997
0.100522;0.100523;-0.000000457884;100.523;1.47391;1.47391;1.47391;-0.000457884;-9.81483;9.81483;0;100.522;-11.2887;-1108.98;5.32;82.5482;82.5482;1.47391;1.47391;5.32;0;1108.98;1.47391;87.1825;1;1;0.317700000000016;0.458799999999997
0.104385;0.104385;-0.000000457884;104.385;1.52048;1.52048;1.52048;-0.000457884;-9.81483;9.81483;0;104.385;-11.3353;-1109.03;5.46;83.3247;83.3247;1.52048;1.52048;5.46;0;1109.03;1.52048;87.3225;1;1;-0.0707000000000164;0.776500000000013
0.107735;0.107735;-0.000000457884;107.735;1.56051;1.56051;1.56051;-0.000457884;-9.81483;9.81483;0;107.735;-11.3753;-1109.07;5.58;84.0305;84.0305;1.56051;1.56051;5.58;0;1109.07;1.56051;87.4425;1;1;-0.176400000000001;0.705799999999996
0.110545;0.110546;-0.000000457884;110.546;1.59386;1.59386;1.59386;-0.000457884;-9.81483;9.81483;0;110.545;-11.4086;-1109.1;5.68;84.5599;84.5599;1.59386;1.59386;5.68;0;1109.1;1.59386;87.5425;1;1;-0.141199999999998;0.529399999999995
0.113369;0.113369;-0.000000457884;113.369;1.62717;1.62717;1.62717;-0.000457884;-9.81483;9.81483;0;113.369;-11.4419;-1109.13;5.78;84.9481;84.9481;1.62717;1.62717;5.78;0;1109.13;1.62717;87.6425;1;1;-0.247;0.388199999999998
0.113934;0.113935;-0.000000457884;113.935;1.63382;1.63382;1.63382;-0.000457884;-9.81483;9.81483;0;113.934;-11.4486;-1109.14;5.8;85.0893;85.0893;1.63382;1.63382;5.8;0;1109.14;1.63382;87.6625;1;1;0.564600000000013;0.141199999999998
0.117358;0.117358;-0.000000457884;117.358;1.67389;1.67389;1.67389;-0.000457884;-9.81483;9.81483;0;117.358;-11.4887;-1109.18;5.92;85.7951;85.7951;1.67389;1.67389;5.92;0;1109.18;1.67389;87.7825;1;1;-0.105800000000016;0.705800000000011
0.120227;0.120228;-0.000000457884;120.228;1.70722;1.70722;1.70722;-0.000457884;-9.81483;9.81483;0;120.227;-11.522;-1109.21;6.02;86.3951;86.3951;1.70722;1.70722;6.02;0;1109.21;1.70722;87.8825;1;1;-0.211799999999997;0.599999999999994
0.121959;0.12196;-0.000000457884;121.96;1.72722;1.72722;1.72722;-0.000457884;-9.81483;9.81483;0;121.959;-11.542;-1109.23;6.08;86.7833;86.7833;1.72722;1.72722;6.08;0;1109.23;1.72722;87.9425;1;1;0;0.388199999999998
0.123694;0.123695;-0.000000457884;123.695;1.74717;1.74717;1.74717;-0.000457884;-9.81483;9.81483;0;123.694;-11.5619;-1109.25;6.14;87.1715;87.1715;1.74717;1.74717;6.14;0;1109.25;1.74717;88.0025;1;1;0.247000000000014;0.388199999999998
0.126612;0.126612;-0.000000457884;126.612;1.78051;1.78051;1.78051;-0.000457884;-9.81483;9.81483;0;126.612;-11.5953;-1109.29;6.24;87.8067;87.8067;1.78051;1.78051;6.24;0;1109.29;1.78051;88.1025;1;1;0.211899999999986;0.635200000000012
0.130142;0.130143;-0.000000457884;130.143;1.82053;1.82053;1.82053;-0.000457884;-9.81483;9.81483;0;130.142;-11.6353;-1109.33;6.36;88.6538;88.6538;1.82053;1.82053;6.36;0;1109.33;1.82053;88.2225;1;1;-0.635400000000004;0.847099999999998
0.131324;0.131324;-0.000000457884;131.324;1.83384;1.83384;1.83384;-0.000457884;-9.81483;9.81483;0;131.324;-11.6486;-1109.34;6.4;88.8655;88.8655;1.83384;1.83384;6.4;0;1109.34;1.83384;88.2625;1;1;0.0354000000000099;0.211699999999993
0.133102;0.133102;-0.000000457884;133.102;1.85382;1.85382;1.85382;-0.000457884;-9.81483;9.81483;0;133.102;-11.6686;-1109.36;6.46;89.1126;89.1126;1.85382;1.85382;6.46;0;1109.36;1.85382;88.3225;1;1;0.458699999999993;0.247100000000003
0.136684;0.136684;-0.000000457884;136.684;1.89386;1.89386;1.89386;-0.000457884;-9.81483;9.81483;0;136.684;-11.7086;-1109.4;6.58;89.8184;89.8184;1.89386;1.89386;6.58;0;1109.4;1.89386;88.4425;1;1;-0.352899999999991;0.705799999999996
0.139684;0.139685;-0.000000457884;139.685;1.9272;1.9272;1.9272;-0.000457884;-9.81483;9.81483;0;139.684;-11.742;-1109.43;6.68;90.1713;90.1713;1.9272;1.9272;6.68;0;1109.43;1.9272;88.5425;1;1;-0.247000000000014;0.352900000000005
0.140287;0.140287;-0.000000457884;140.287;1.93387;1.93387;1.93387;-0.000457884;-9.81483;9.81483;0;140.287;-11.7487;-1109.44;6.7;90.2772;90.2772;1.93387;1.93387;6.7;0;1109.44;1.93387;88.5625;1;1;0.423500000000018;0.105899999999991
0.143298;0.143298;-0.000000457884;143.298;1.96713;1.96713;1.96713;-0.000457884;-9.81483;9.81483;0;143.298;-11.7819;-1109.47;6.8;90.8066;90.8066;1.96713;1.96713;6.8;0;1109.47;1.96713;88.6625;1;1;-0.10590000000002;0.52940000000001
0.146945;0.146945;-0.000000457884;146.945;2.0072;2.0072;2.0072;-0.000457884;-9.81483;9.81483;0;146.945;-11.822;-1109.51;6.92;91.2301;91.2301;2.0072;2.0072;6.92;0;1109.51;2.0072;88.7825;1;1;0;0.42349999999999
0.149389;0.149389;-0.000000457884;149.389;2.03393;2.03393;2.03393;-0.000457884;-9.81483;9.81483;0;149.389;-11.8487;-1109.54;7;91.6536;91.6536;2.03393;2.03393;7;0;1109.54;2.03393;88.8625;1;1;-0.317599999999999;0.423500000000004
0.149999;0.149999;-0.000000457884;149.999;2.04058;2.04058;2.04058;-0.000457884;-9.81483;9.81483;0;149.999;-11.8554;-1109.55;7.02;91.7595;91.7595;2.04058;2.04058;7.02;0;1109.55;2.04058;88.8825;1;1;0.282299999999992;0.105900000000005
0.153671;0.153671;-0.000000457884;153.671;2.08051;2.08051;2.08051;-0.000457884;-9.81483;9.81483;0;153.671;-11.8953;-1109.59;7.14;92.1477;92.1477;2.08051;2.08051;7.14;0;1109.59;2.08051;89.0025;1;1;0.211700000000008;0.388199999999998
0.156752;0.156752;-0.000000457884;156.752;2.11384;2.11384;2.11384;-0.000457884;-9.81483;9.81483;0;156.752;-11.9286;-1109.62;7.24;92.7476;92.7476;2.11384;2.11384;7.24;0;1109.62;2.11384;89.1025;1;1;-0.246900000000011;0.599900000000005
0.15923;0.159231;-0.000000457884;159.231;2.14051;2.14051;2.14051;-0.000457884;-9.81483;9.81483;0;159.23;-11.9553;-1109.65;7.32;93.1006;93.1006;2.14051;2.14051;7.32;0;1109.65;2.14051;89.1825;1;1;-0.176599999999993;0.352999999999994
0.160475;0.160476;-0.000000457884;160.476;2.15387;2.15387;2.15387;-0.000457884;-9.81483;9.81483;0;160.475;-11.9687;-1109.66;7.36;93.277;93.277;2.15387;2.15387;7.36;0;1109.66;2.15387;89.2225;1;1;0.211799999999997;0.176400000000001
0.163589;0.163589;-0.000000457884;163.589;2.18718;2.18718;2.18718;-0.000457884;-9.81483;9.81483;0;163.589;-12.002;-1109.69;7.46;93.6652;93.6652;2.18718;2.18718;7.46;0;1109.69;2.18718;89.3225;1;1;0.211799999999997;0.388199999999998
