Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;H?henkanal;H?henkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Me?l?nge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
Nm;Nm;Nm;;mm;mm;mm;;mm;mm;?C;;mm;mm;s;N;N;mm;mm;s;?C;mm;mm;s;;
0.475625;0.571558;-0.0959338;571.558;4.14136;4.14136;4.14136;-95.9338;-11.0645;11.0645;0;475.625;-15.2058;-1111.7;31.52;-1.93584;-1.93584;4.14136;4.14136;31.52;0;1111.7;4.14136;346.745;4;4
0.475495;0.571558;-0.0960629;571.558;4.20806;4.20806;4.20806;-96.0629;-11.0645;11.0645;0;475.495;-15.2725;-1111.76;31.56;-1.93584;-1.93584;4.20806;4.20806;31.56;0;1111.76;4.20806;346.785;4;4
0.475431;0.571558;-0.0961274;571.558;4.24137;4.24137;4.24137;-96.1274;-11.0645;11.0645;0;475.431;-15.3058;-1111.8;31.58;-1.93584;-1.93584;4.24137;4.24137;31.58;0;1111.8;4.24137;346.805;4;4
0.475175;0.571558;-0.0963831;571.558;4.37467;4.37467;4.37467;-96.3831;-11.0645;11.0645;0;475.175;-15.4391;-1111.93;31.66;-1.90055;-1.90055;4.37467;4.37467;31.66;0;1111.93;4.37467;346.885;4;4
0.475112;0.571558;-0.0964465;571.558;4.40803;4.40803;4.40803;-96.4465;-11.0645;11.0645;0;475.112;-15.4725;-1111.96;31.68;-1.90055;-1.90055;4.40803;4.40803;31.68;0;1111.96;4.40803;346.905;4;4
0.474987;0.571558;-0.0965709;571.558;4.47475;4.47475;4.47475;-96.5709;-11.0645;11.0645;0;474.987;-15.5392;-1112.03;31.72;-1.82997;-1.82997;4.47475;4.47475;31.72;0;1112.03;4.47475;346.945;4;4
0.474739;0.571558;-0.0968194;571.558;4.60798;4.60798;4.60798;-96.8194;-11.0645;11.0645;0;474.739;-15.6724;-1112.16;31.8;-1.90055;-1.90055;4.60798;4.60798;31.8;0;1112.16;4.60798;347.025;4;4
0.474547;0.571558;-0.0970113;571.558;4.70799;4.70799;4.70799;-97.0113;-11.0645;11.0645;0;474.547;-15.7724;-1112.26;31.86;-1.93584;-1.93584;4.70799;4.70799;31.86;0;1112.26;4.70799;347.085;4;4
0.47435;0.571558;-0.0972085;571.558;4.80804;4.80804;4.80804;-97.2085;-11.0645;11.0645;0;474.35;-15.8725;-1112.36;31.92;-2.00642;-2.00642;4.80804;4.80804;31.92;0;1112.36;4.80804;347.145;4;4
0.474085;0.571558;-0.0974736;571.558;4.94136;4.94136;4.94136;-97.4736;-11.0645;11.0645;0;474.085;-16.0058;-1112.5;32;-1.97113;-1.97113;4.94136;4.94136;32;0;1112.5;4.94136;347.225;4;4
0.474019;0.571558;-0.0975393;571.558;4.97467;4.97467;4.97467;-97.5393;-11.0645;11.0645;0;474.019;-16.0391;-1112.53;32.02;-1.97113;-1.97113;4.97467;4.97467;32.02;0;1112.53;4.97467;347.245;4;4
0.473878;0.571558;-0.0976802;571.558;5.04551;5.04551;5.04551;-97.6802;-11.0645;11.0645;0;473.878;-16.1099;-1112.6;32.0625;-2.00642;-2.00642;5.04551;5.04551;32.0625;0;1112.6;5.04551;347.287;4;4
0.473626;0.571558;-0.0979326;571.558;5.17472;5.17472;5.17472;-97.9326;-11.0645;11.0645;0;473.626;-16.2392;-1112.73;32.14;-1.90055;-1.90055;5.17472;5.17472;32.14;0;1112.73;5.17472;347.365;4;4
0.473372;0.571558;-0.0981859;571.558;5.30801;5.30801;5.30801;-98.1859;-11.0645;11.0645;0;473.372;-16.3724;-1112.86;32.22;-1.90055;-1.90055;5.30801;5.30801;32.22;0;1112.86;5.30801;347.445;4;4
0.473307;0.571558;-0.0982511;571.558;5.34137;5.34137;5.34137;-98.2511;-11.0645;11.0645;0;473.307;-16.4058;-1112.9;32.24;-2.00642;-2.00642;5.34137;5.34137;32.24;0;1112.9;5.34137;347.465;4;4
0.473175;0.571558;-0.0983836;571.558;5.40803;5.40803;5.40803;-98.3836;-11.0645;11.0645;0;473.175;-16.4725;-1112.96;32.28;-1.97113;-1.97113;5.40803;5.40803;32.28;0;1112.96;5.40803;347.505;4;4
0.472912;0.571558;-0.0986464;571.558;5.54134;5.54134;5.54134;-98.6464;-11.0645;11.0645;0;472.912;-16.6058;-1113.1;32.36;-1.97113;-1.97113;5.54134;5.54134;32.36;0;1113.1;5.54134;347.585;4;4
0.472715;0.571558;-0.0988436;571.558;5.64136;5.64136;5.64136;-98.8436;-11.0645;11.0645;0;472.715;-16.7058;-1113.2;32.42;-1.97113;-1.97113;5.64136;5.64136;32.42;0;1113.2;5.64136;347.645;4;4
0.472584;0.571558;-0.0989739;571.558;5.70806;5.70806;5.70806;-98.9739;-11.0645;11.0645;0;472.584;-16.7725;-1113.26;32.46;-1.93584;-1.93584;5.70806;5.70806;32.46;0;1113.26;5.70806;347.685;4;4
0.47252;0.571558;-0.0990384;571.558;5.74142;5.74142;5.74142;-99.0384;-11.0645;11.0645;0;472.52;-16.8059;-1113.3;32.48;-1.93584;-1.93584;5.74142;5.74142;32.48;0;1113.3;5.74142;347.705;4;4
0.472264;0.571558;-0.099294;571.558;5.87467;5.87467;5.87467;-99.294;-11.0645;11.0645;0;472.264;-16.9391;-1113.43;32.56;-1.90055;-1.90055;5.87467;5.87467;32.56;0;1113.43;5.87467;347.785;4;4
0.472022;0.571558;-0.099536;571.558;6.01218;6.01218;6.01218;-99.536;-11.0645;11.0645;0;472.022;-17.0766;-1113.57;32.6425;-1.61824;-1.61824;6.01218;6.01218;32.6425;0;1113.57;6.01218;347.868;4;4
0.471973;0.571558;-0.0995853;571.558;6.04555;6.04555;6.04555;-99.5853;-11.0645;11.0645;0;471.973;-17.11;-1113.6;32.6625;-1.33593;-1.33593;6.04555;6.04555;32.6625;0;1113.6;6.04555;347.888;4;4
0.472171;0.571756;-0.0995853;571.756;6.17468;6.17468;6.17468;-99.5853;-11.0645;11.0645;0;472.171;-17.2391;-1113.73;32.74;4.0633;4.0633;6.17468;6.17468;32.74;0;1113.73;6.17468;347.965;4;4
0.472629;0.572215;-0.0995853;572.215;6.2413;6.2413;6.2413;-99.5853;-11.0645;11.0645;0;472.629;-17.3057;-1113.8;32.78;9.70954;9.70954;6.2413;6.2413;32.78;0;1113.8;6.2413;348.005;4;4
0.47349;0.573075;-0.0995853;573.075;6.30801;6.30801;6.30801;-99.5853;-11.0645;11.0645;0;473.49;-17.3724;-1113.86;32.82;16.0969;16.0969;6.30801;6.30801;32.82;0;1113.86;6.30801;348.045;4;4
0.475569;0.575155;-0.0995853;575.155;6.40803;6.40803;6.40803;-99.5853;-11.0645;11.0645;0;475.569;-17.4725;-1113.96;32.88;25.4837;25.4837;6.40803;6.40803;32.88;0;1113.96;6.40803;348.105;4;4
0.479772;0.579358;-0.0995853;579.358;6.5413;6.5413;6.5413;-99.5853;-11.0645;11.0645;0;479.772;-17.6057;-1114.1;32.96;37.5879;37.5879;6.5413;6.5413;32.96;0;1114.1;6.5413;348.185;4;4
0.482478;0.582063;-0.0995853;582.063;6.60796;6.60796;6.60796;-99.5853;-11.0645;11.0645;0;482.478;-17.6724;-1114.16;33;43.587;43.587;6.60796;6.60796;33;0;1114.16;6.60796;348.225;4;4
0.485581;0.585167;-0.0995853;585.167;6.67463;6.67463;6.67463;-99.5853;-11.0645;11.0645;0;485.581;-17.7391;-1114.23;33.04;49.5156;49.5156;6.67463;6.67463;33.04;0;1114.23;6.67463;348.265;4;4
0.490959;0.590545;-0.0995853;590.545;6.77475;6.77475;6.77475;-99.5853;-11.0645;11.0645;0;490.959;-17.8392;-1114.33;33.1;57.9144;57.9144;6.77475;6.77475;33.1;0;1114.33;6.77475;348.325;4;4
0.492934;0.592519;-0.0995853;592.519;6.80804;6.80804;6.80804;-99.5853;-11.0645;11.0645;0;492.934;-17.8725;-1114.36;33.12;60.7022;60.7022;6.80804;6.80804;33.12;0;1114.36;6.80804;348.345;4;4
0.499389;0.598974;-0.0995853;598.974;6.90796;6.90796;6.90796;-99.5853;-11.0645;11.0645;0;499.389;-17.9724;-1114.46;33.18;68.5011;68.5011;6.90796;6.90796;33.18;0;1114.46;6.90796;348.405;4;4
0.506553;0.606139;-0.0995853;606.139;7.00799;7.00799;7.00799;-99.5853;-11.0645;11.0645;0;506.553;-18.0724;-1114.56;33.24;74.7472;74.7472;7.00799;7.00799;33.24;0;1114.56;7.00799;348.465;4;4
0.514242;0.613827;-0.0995853;613.827;7.10806;7.10806;7.10806;-99.5853;-11.0645;11.0645;0;514.242;-18.1725;-1114.66;33.3;78.9114;78.9114;7.10806;7.10806;33.3;0;1114.66;7.10806;348.525;4;4
0.519881;0.619466;-0.0995853;619.466;7.17886;7.17886;7.17886;-99.5853;-11.0645;11.0645;0;519.881;-18.2433;-1114.73;33.3425;80.3935;80.3935;7.17886;7.17886;33.3425;0;1114.73;7.17886;348.568;4;4
0.524922;0.624507;-0.0995853;624.507;7.2413;7.2413;7.2413;-99.5853;-11.0645;11.0645;0;524.922;-18.3057;-1114.8;33.38;81.064;81.064;7.2413;7.2413;33.38;0;1114.8;7.2413;348.605;4;4
0.535753;0.635338;-0.0995853;635.338;7.37468;7.37468;7.37468;-99.5853;-11.0645;11.0645;0;535.753;-18.4391;-1114.93;33.46;81.3463;81.3463;7.37468;7.37468;33.46;0;1114.93;7.37468;348.685;4;4
0.543882;0.643467;-0.0995853;643.467;7.47472;7.47472;7.47472;-99.5853;-11.0645;11.0645;0;543.882;-18.5392;-1115.03;33.52;81.1699;81.1699;7.47472;7.47472;33.52;0;1115.03;7.47472;348.745;4;4
0.549287;0.648873;-0.0995853;648.873;7.54137;7.54137;7.54137;-99.5853;-11.0645;11.0645;0;549.287;-18.6058;-1115.1;33.56;81.0287;81.0287;7.54137;7.54137;33.56;0;1115.1;7.54137;348.785;4;4
0.554687;0.654272;-0.0995853;654.272;7.60801;7.60801;7.60801;-99.5853;-11.0645;11.0645;0;554.687;-18.6724;-1115.16;33.6;81.0287;81.0287;7.60801;7.60801;33.6;0;1115.16;7.60801;348.825;4;4
0.56548;0.665065;-0.0995853;665.065;7.74136;7.74136;7.74136;-99.5853;-11.0645;11.0645;0;565.48;-18.8058;-1115.3;33.68;80.8522;80.8522;7.74136;7.74136;33.68;0;1115.3;7.74136;348.905;4;4
0.573557;0.673142;-0.0995853;673.142;7.84141;7.84141;7.84141;-99.5853;-11.0645;11.0645;0;573.557;-18.9058;-1115.4;33.74;80.6052;80.6052;7.84141;7.84141;33.74;0;1115.4;7.84141;348.965;4;4
0.583031;0.682616;-0.0995853;682.616;7.95996;7.95996;7.95996;-99.5853;-11.0645;11.0645;0;583.031;-19.0244;-1115.51;33.82;79.229;79.229;7.95996;7.95996;33.82;0;1115.51;7.95996;349.045;4;4
0.584705;0.68429;-0.0995853;684.29;7.98125;7.98125;7.98125;-99.5853;-11.0645;11.0645;0;584.705;-19.0457;-1115.53;33.86;77.9585;77.9585;7.98125;7.98125;33.86;0;1115.53;7.98125;349.085;4;4
0.585055;0.684641;-0.0995853;684.641;7.98577;7.98577;7.98577;-99.5853;-11.0645;11.0645;0;585.055;-19.0502;-1115.54;33.88;77.2881;77.2881;7.98577;7.98577;33.88;0;1115.54;7.98577;349.105;4;4
0.585665;0.68525;-0.0995853;685.25;7.99372;7.99372;7.99372;-99.5853;-11.0645;11.0645;0;585.665;-19.0582;-1115.55;33.94;76.0177;76.0177;7.99372;7.99372;33.94;0;1115.55;7.99372;349.165;4;4
0.586058;0.685643;-0.0995853;685.643;7.99894;7.99894;7.99894;-99.5853;-11.0645;11.0645;0;586.058;-19.0634;-1115.55;34.06;74.6767;74.6767;7.99894;7.99894;34.06;0;1115.55;7.99894;349.285;4;4
0.586131;0.685717;-0.0995853;685.717;7.99992;7.99992;7.99992;-99.5853;-11.0645;11.0645;0;586.131;-19.0644;-1115.55;34.18;73.9356;73.9356;7.99992;7.99992;34.18;0;1115.55;7.99992;349.405;4;4
0.586139;0.685724;-0.0995853;685.724;8.00003;8.00003;8.00003;-99.5853;-11.0645;11.0645;0;586.139;-19.0645;-1115.55;34.3;73.1945;73.1945;8.00003;8.00003;34.3;0;1115.55;8.00003;349.525;4;4
0.586141;0.685727;-0.0995853;685.727;8.00006;8.00006;8.00006;-99.5853;-11.0645;11.0645;0;586.141;-19.0645;-1115.55;34.42;72.8416;72.8416;8.00006;8.00006;34.42;0;1115.55;8.00006;349.645;4;4
0.586141;0.685727;-0.0995853;685.727;8.00006;8.00006;8.00006;-99.5853;-11.0645;11.0645;0;586.141;-19.0645;-1115.55;34.52;72.6652;72.6652;8.00006;8.00006;34.52;0;1115.55;8.00006;349.745;4;4
0.586143;0.685728;-0.0995853;685.728;8.00008;8.00008;8.00008;-99.5853;-11.0645;11.0645;0;586.143;-19.0645;-1115.55;34.62;72.5593;72.5593;8.00008;8.00008;34.62;0;1115.55;8.00008;349.845;4;4
0.586141;0.685728;-0.0995865;685.728;8.00006;8.00006;8.00006;-99.5865;-11.0645;11.0645;0;586.141;-19.0645;-1115.55;34.76;72.3123;72.3123;8.00006;8.00006;34.76;0;1115.55;8.00006;349.985;4;4
0.584006;0.685728;-0.101722;685.728;7.96708;7.96708;7.96708;-101.722;-11.0645;11.0645;0;584.006;-19.0315;-1115.52;34.88;57.1733;57.1733;7.96708;7.96708;34.88;0;1115.52;7.96708;350.105;4;4
0.578255;0.685728;-0.107473;685.728;7.85113;7.85113;7.85113;-107.473;-11.0645;11.0645;0;578.255;-18.9156;-1115.4;34.96;42.0343;42.0343;7.85113;7.85113;34.96;0;1115.4;7.85113;350.185;4;4
0.575703;0.685728;-0.110025;685.728;7.78746;7.78746;7.78746;-110.025;-11.0645;11.0645;0;575.703;-18.8519;-1115.34;35;38.1172;38.1172;7.78746;7.78746;35;0;1115.34;7.78746;350.225;4;4
0.573343;0.685728;-0.112385;685.728;7.72261;7.72261;7.72261;-112.385;-11.0645;11.0645;0;573.343;-18.787;-1115.28;35.04;34.6589;34.6589;7.72261;7.72261;35.04;0;1115.28;7.72261;350.265;4;4
0.569249;0.685728;-0.116479;685.728;7.59103;7.59103;7.59103;-116.479;-11.0645;11.0645;0;569.249;-18.6555;-1115.14;35.12;27.5658;27.5658;7.59103;7.59103;35.12;0;1115.14;7.59103;350.345;4;4
0.56608;0.685728;-0.119648;685.728;7.45829;7.45829;7.45829;-119.648;-11.0645;11.0645;0;566.08;-18.5227;-1115.01;35.2;20.1904;20.1904;7.45829;7.45829;35.2;0;1115.01;7.45829;350.425;4;4
0.565364;0.685728;-0.120364;685.728;7.42087;7.42087;7.42087;-120.364;-11.0645;11.0645;0;565.364;-18.4853;-1114.97;35.2225;18.073;18.073;7.42087;7.42087;35.2225;0;1114.97;7.42087;350.447;4;4
0.563896;0.685728;-0.121832;685.728;7.32517;7.32517;7.32517;-121.832;-11.0645;11.0645;0;563.896;-18.3896;-1114.88;35.28;12.6032;12.6032;7.32517;7.32517;35.28;0;1114.88;7.32517;350.505;4;4
0.562881;0.685728;-0.122847;685.728;7.22101;7.22101;7.22101;-122.847;-11.0645;11.0645;0;562.881;-18.2854;-1114.77;35.3425;6.88642;6.88642;7.22101;7.22101;35.3425;0;1114.77;7.22101;350.568;4;4
0.56237;0.685728;-0.123358;685.728;7.08767;7.08767;7.08767;-123.358;-11.0645;11.0645;0;562.37;-18.1521;-1114.64;35.4225;0.781417;0.781417;7.08767;7.08767;35.4225;0;1114.64;7.08767;350.647;4;4
0.562387;0.685745;-0.123358;685.745;7.02517;7.02517;7.02517;-123.358;-11.0645;11.0645;0;562.387;-18.0896;-1114.58;35.46;-0.983035;-0.983035;7.02517;7.02517;35.46;0;1114.58;7.02517;350.685;4;4
0.56248;0.685839;-0.123358;685.839;6.9586;6.9586;6.9586;-123.358;-11.0645;11.0645;0;562.48;-18.023;-1114.51;35.5;-1.82997;-1.82997;6.9586;6.9586;35.5;0;1114.51;6.9586;350.725;4;4
0.562667;0.686025;-0.123358;686.025;6.8586;6.8586;6.8586;-123.358;-11.0645;11.0645;0;562.667;-17.923;-1114.41;35.56;-1.90055;-1.90055;6.8586;6.8586;35.56;0;1114.41;6.8586;350.785;4;4
0.56273;0.686088;-0.123358;686.088;6.8253;6.8253;6.8253;-123.358;-11.0645;11.0645;0;562.73;-17.8897;-1114.38;35.58;-1.90055;-1.90055;6.8253;6.8253;35.58;0;1114.38;6.8253;350.805;4;4
0.562917;0.686275;-0.123358;686.275;6.72529;6.72529;6.72529;-123.358;-11.0645;11.0645;0;562.917;-17.7897;-1114.28;35.64;-1.82997;-1.82997;6.72529;6.72529;35.64;0;1114.28;6.72529;350.865;4;4
0.563038;0.686396;-0.123358;686.396;6.65863;6.65863;6.65863;-123.358;-11.0645;11.0645;0;563.038;-17.7231;-1114.21;35.68;-1.79468;-1.79468;6.65863;6.65863;35.68;0;1114.21;6.65863;350.905;4;4
0.563158;0.686517;-0.123358;686.517;6.59198;6.59198;6.59198;-123.358;-11.0645;11.0645;0;563.158;-17.6564;-1114.15;35.72;-1.82997;-1.82997;6.59198;6.59198;35.72;0;1114.15;6.59198;350.945;4;4
0.563351;0.686709;-0.123358;686.709;6.48779;6.48779;6.48779;-123.358;-11.0645;11.0645;0;563.351;-17.5522;-1114.04;35.7825;-1.86526;-1.86526;6.48779;6.48779;35.7825;0;1114.04;6.48779;351.007;4;4
0.563594;0.686952;-0.123358;686.952;6.35854;6.35854;6.35854;-123.358;-11.0645;11.0645;0;563.594;-17.423;-1113.91;35.86;-1.90055;-1.90055;6.35854;6.35854;35.86;0;1113.91;6.35854;351.085;4;4
0.563722;0.68708;-0.123358;687.08;6.29196;6.29196;6.29196;-123.358;-11.0645;11.0645;0;563.722;-17.3564;-1113.85;35.9;-1.93584;-1.93584;6.29196;6.29196;35.9;0;1113.85;6.29196;351.125;4;4
0.563851;0.687209;-0.123358;687.209;6.22529;6.22529;6.22529;-123.358;-11.0645;11.0645;0;563.851;-17.2897;-1113.78;35.94;-1.93584;-1.93584;6.22529;6.22529;35.94;0;1113.78;6.22529;351.165;4;4
0.564043;0.687401;-0.123358;687.401;6.1253;6.1253;6.1253;-123.358;-11.0645;11.0645;0;564.043;-17.1897;-1113.68;36;-1.90055;-1.90055;6.1253;6.1253;36;0;1113.68;6.1253;351.225;4;4
0.564107;0.687465;-0.123358;687.465;6.09196;6.09196;6.09196;-123.358;-11.0645;11.0645;0;564.107;-17.1564;-1113.65;36.02;-1.93584;-1.93584;6.09196;6.09196;36.02;0;1113.65;6.09196;351.245;4;4
0.5643;0.687659;-0.123358;687.659;5.99192;5.99192;5.99192;-123.358;-11.0645;11.0645;0;564.3;-17.0564;-1113.55;36.08;-1.93584;-1.93584;5.99192;5.99192;36.08;0;1113.55;5.99192;351.305;4;4
0.564429;0.687788;-0.123358;687.788;5.92529;5.92529;5.92529;-123.358;-11.0645;11.0645;0;564.429;-16.9897;-1113.48;36.12;-1.93584;-1.93584;5.92529;5.92529;36.12;0;1113.48;5.92529;351.345;4;4
0.564559;0.687917;-0.123358;687.917;5.85861;5.85861;5.85861;-123.358;-11.0645;11.0645;0;564.559;-16.923;-1113.41;36.16;-1.93584;-1.93584;5.85861;5.85861;36.16;0;1113.41;5.85861;351.385;4;4
0.564752;0.68811;-0.123358;688.11;5.75858;5.75858;5.75858;-123.358;-11.0645;11.0645;0;564.752;-16.823;-1113.31;36.22;-1.93584;-1.93584;5.75858;5.75858;36.22;0;1113.31;5.75858;351.445;4;4
0.564817;0.688176;-0.123358;688.176;5.72523;5.72523;5.72523;-123.358;-11.0645;11.0645;0;564.817;-16.7897;-1113.28;36.24;-1.97113;-1.97113;5.72523;5.72523;36.24;0;1113.28;5.72523;351.465;4;4
0.564954;0.688313;-0.123358;688.313;5.65441;5.65441;5.65441;-123.358;-11.0645;11.0645;0;564.954;-16.7188;-1113.21;36.2825;-1.90055;-1.90055;5.65441;5.65441;36.2825;0;1113.21;5.65441;351.507;4;4
0.565195;0.688553;-0.123358;688.553;5.52529;5.52529;5.52529;-123.358;-11.0645;11.0645;0;565.195;-16.5897;-1113.08;36.36;-1.82997;-1.82997;5.52529;5.52529;36.36;0;1113.08;5.52529;351.585;4;4
0.565385;0.688744;-0.123358;688.744;5.42527;5.42527;5.42527;-123.358;-11.0645;11.0645;0;565.385;-16.4897;-1112.98;36.42;-1.97113;-1.97113;5.42527;5.42527;36.42;0;1112.98;5.42527;351.645;4;4
0.565518;0.688876;-0.123358;688.876;5.35858;5.35858;5.35858;-123.358;-11.0645;11.0645;0;565.518;-16.423;-1112.91;36.46;-2.00642;-2.00642;5.35858;5.35858;36.46;0;1112.91;5.35858;351.685;4;4
0.565651;0.689009;-0.123358;689.009;5.29194;5.29194;5.29194;-123.358;-11.0645;11.0645;0;565.651;-16.3564;-1112.85;36.5;-1.97113;-1.97113;5.29194;5.29194;36.5;0;1112.85;5.29194;351.725;4;4
0.565849;0.689208;-0.123358;689.208;5.19194;5.19194;5.19194;-123.358;-11.0645;11.0645;0;565.849;-16.2564;-1112.75;36.56;-2.00642;-2.00642;5.19194;5.19194;36.56;0;1112.75;5.19194;351.785;4;4
0.565915;0.689273;-0.123358;689.273;5.1586;5.1586;5.1586;-123.358;-11.0645;11.0645;0;565.915;-16.223;-1112.71;36.58;-1.93584;-1.93584;5.1586;5.1586;36.58;0;1112.71;5.1586;351.805;4;4
0.566171;0.689529;-0.123358;689.529;5.02525;5.02525;5.02525;-123.358;-11.0645;11.0645;0;566.171;-16.0897;-1112.58;36.66;-1.90055;-1.90055;5.02525;5.02525;36.66;0;1112.58;5.02525;351.885;4;4
0.566234;0.689593;-0.123358;689.593;4.99189;4.99189;4.99189;-123.358;-11.0645;11.0645;0;566.234;-16.0563;-1112.55;36.68;-1.90055;-1.90055;4.99189;4.99189;36.68;0;1112.55;4.99189;351.905;4;4
0.566428;0.689786;-0.123358;689.786;4.89196;4.89196;4.89196;-123.358;-11.0645;11.0645;0;566.428;-15.9564;-1112.45;36.74;-1.97113;-1.97113;4.89196;4.89196;36.74;0;1112.45;4.89196;351.965;4;4
0.566627;0.689985;-0.123358;689.985;4.79191;4.79191;4.79191;-123.358;-11.0645;11.0645;0;566.627;-15.8563;-1112.35;36.8;-2.00642;-2.00642;4.79191;4.79191;36.8;0;1112.35;4.79191;352.025;4;4
0.566834;0.690192;-0.123358;690.192;4.68782;4.68782;4.68782;-123.358;-11.0645;11.0645;0;566.834;-15.7523;-1112.24;36.8625;-1.97113;-1.97113;4.68782;4.68782;36.8625;0;1112.24;4.68782;352.088;4;4
0.567088;0.690447;-0.123358;690.447;4.55867;4.55867;4.55867;-123.358;-11.0645;11.0645;0;567.088;-15.6231;-1112.11;36.94;-1.97113;-1.97113;4.55867;4.55867;36.94;0;1112.11;4.55867;352.165;4;4
0.567284;0.690642;-0.123358;690.642;4.45863;4.45863;4.45863;-123.358;-11.0645;11.0645;0;567.284;-15.5231;-1112.01;37;-1.93584;-1.93584;4.45863;4.45863;37;0;1112.01;4.45863;352.225;4;4
0.567477;0.690836;-0.123358;690.836;4.35863;4.35863;4.35863;-123.358;-11.0645;11.0645;0;567.477;-15.4231;-1111.91;37.06;-1.93584;-1.93584;4.35863;4.35863;37.06;0;1111.91;4.35863;352.285;4;4
0.567542;0.690901;-0.123358;690.901;4.32529;4.32529;4.32529;-123.358;-11.0645;11.0645;0;567.542;-15.3897;-1111.88;37.08;-1.97113;-1.97113;4.32529;4.32529;37.08;0;1111.88;4.32529;352.305;4;4
0.567805;0.691163;-0.123358;691.163;4.19198;4.19198;4.19198;-123.358;-11.0645;11.0645;0;567.805;-15.2564;-1111.75;37.16;-1.97113;-1.97113;4.19198;4.19198;37.16;0;1111.75;4.19198;352.385;4;4
0.56787;0.691228;-0.123358;691.228;4.15863;4.15863;4.15863;-123.358;-11.0645;11.0645;0;567.87;-15.2231;-1111.71;37.18;-1.90055;-1.90055;4.15863;4.15863;37.18;0;1111.71;4.15863;352.405;4;4
0.568;0.691358;-0.123358;691.358;4.09194;4.09194;4.09194;-123.358;-11.0645;11.0645;0;568;-15.1564;-1111.65;37.22;-2.00642;-2.00642;4.09194;4.09194;37.22;0;1111.65;4.09194;352.445;4;4
0.568263;0.691621;-0.123358;691.621;3.95865;3.95865;3.95865;-123.358;-11.0645;11.0645;0;568.263;-15.0231;-1111.51;37.3;-1.93584;-1.93584;3.95865;3.95865;37.3;0;1111.51;3.95865;352.525;4;4
0.568461;0.691819;-0.123358;691.819;3.85451;3.85451;3.85451;-123.358;-11.0645;11.0645;0;568.461;-14.9189;-1111.41;37.3625;-1.86526;-1.86526;3.85451;3.85451;37.3625;0;1111.41;3.85451;352.588;4;4
0.568709;0.692067;-0.123358;692.067;3.72529;3.72529;3.72529;-123.358;-11.0645;11.0645;0;568.709;-14.7897;-1111.28;37.44;-1.97113;-1.97113;3.72529;3.72529;37.44;0;1111.28;3.72529;352.665;4;4
0.568908;0.692266;-0.123358;692.266;3.62525;3.62525;3.62525;-123.358;-11.0645;11.0645;0;568.908;-14.6897;-1111.18;37.5;-2.00642;-2.00642;3.62525;3.62525;37.5;0;1111.18;3.62525;352.725;4;4
0.56911;0.692468;-0.123358;692.468;3.5253;3.5253;3.5253;-123.358;-11.0645;11.0645;0;569.11;-14.5897;-1111.08;37.56;-2.04171;-2.04171;3.5253;3.5253;37.56;0;1111.08;3.5253;352.785;4;4
0.569177;0.692536;-0.123358;692.536;3.49196;3.49196;3.49196;-123.358;-11.0645;11.0645;0;569.177;-14.5564;-1111.05;37.58;-2.00642;-2.00642;3.49196;3.49196;37.58;0;1111.05;3.49196;352.805;4;4
0.569442;0.692801;-0.123358;692.801;3.35867;3.35867;3.35867;-123.358;-11.0645;11.0645;0;569.442;-14.4231;-1110.91;37.66;-1.97113;-1.97113;3.35867;3.35867;37.66;0;1110.91;3.35867;352.885;4;4
0.569508;0.692866;-0.123358;692.866;3.3253;3.3253;3.3253;-123.358;-11.0645;11.0645;0;569.508;-14.3897;-1110.88;37.68;-1.97113;-1.97113;3.3253;3.3253;37.68;0;1110.88;3.3253;352.905;4;4
0.569648;0.693006;-0.123358;693.006;3.25446;3.25446;3.25446;-123.358;-11.0645;11.0645;0;569.648;-14.3189;-1110.81;37.7225;-1.97113;-1.97113;3.25446;3.25446;37.7225;0;1110.81;3.25446;352.947;4;4
0.569902;0.693261;-0.123358;693.261;3.1253;3.1253;3.1253;-123.358;-11.0645;11.0645;0;569.902;-14.1897;-1110.68;37.8;-1.97113;-1.97113;3.1253;3.1253;37.8;0;1110.68;3.1253;353.025;4;4
0.5701;0.693458;-0.123358;693.458;3.02525;3.02525;3.02525;-123.358;-11.0645;11.0645;0;570.1;-14.0897;-1110.58;37.86;-1.97113;-1.97113;3.02525;3.02525;37.86;0;1110.58;3.02525;353.085;4;4
0.5703;0.693659;-0.123358;693.659;2.92523;2.92523;2.92523;-123.358;-11.0645;11.0645;0;570.3;-13.9897;-1110.48;37.92;-2.04171;-2.04171;2.92523;2.92523;37.92;0;1110.48;2.92523;353.145;4;4
0.570565;0.693924;-0.123358;693.924;2.79198;2.79198;2.79198;-123.358;-11.0645;11.0645;0;570.565;-13.8564;-1110.35;38;-1.93584;-1.93584;2.79198;2.79198;38;0;1110.35;2.79198;353.225;4;4
0.57063;0.693989;-0.123358;693.989;2.75865;2.75865;2.75865;-123.358;-11.0645;11.0645;0;570.63;-13.8231;-1110.31;38.02;-1.97113;-1.97113;2.75865;2.75865;38.02;0;1110.31;2.75865;353.245;4;4
